OBJECTID,List entry number,Name,Schedule date,Amendment date,Capture scale,NHLE link,Area (ha),National Grid Reference,Easting,Northing,Name_2,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,fid,OBJECTID_2,ListEntry,SchedDate,AmendDate,CaptureSca,hyperlink,area_ha,NGR,Easting_2,Northing_2,SHAPE_Leng,SHAPE_Area,longitude,latitude
9230,1011041,Pond barrow 700m south of A344 on Winterbourne Stoke Down,3/10/1925 12:00:00 AM,3/21/1995 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011041,0.193289787176506,SU 10234 42156,410234,142156,Pond barrow 700m south of A344 on Winterbourne Stoke Down,,,,,,-1,0,-1,,,1105,9233,1011041,1925/03/10,1995/03/21,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011041,0.193289787176506,SU 10234 42156,410234.38400077,142155.57999992,156.434689592089,1931.36175601806,-1.854975448265372,51.17854852313025
9232,1011043,Bowl barrow 430m south of A344 on Winterbourne Stoke Down,3/20/1995 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011043,0.0522652795554626,SU 10382 42385,410382,142385,Bowl barrow 430m south of A344 on Winterbourne Stoke Down,,,,,,-1,0,-1,,,2186,9235,1011043,1995/03/20,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011043,0.052265279555463,SU 10382 42385,410381.51799964,142384.55400276,81.3458224302195,522.237438998724,-1.852851661823864,51.180605036218004
9233,1011044,Bowl barrow 600m south of A344 on Winterbourne Stoke Down,3/20/1995 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011044,0.0374203188187892,SU 10344 42240,410344,142240,Bowl barrow 600m south of A344 on Winterbourne Stoke Down,,,,,,-1,0,-1,,,2191,9236,1011044,1995/03/20,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011044,0.037420318818789,SU 10344 42240,410343.90450096,142239.50200088,68.8307298141846,373.90583250462,-1.8533994303564478,51.17930188773564
9234,1011045,"Bowl barrow 250m south west of Longbarrow Cross Roads, west of A360",3/20/1995 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011045,0.0309270532885755,SU 09801 41181,409801,141181,"Bowl barrow 250m south west of Longbarrow Cross Roads, west of A360",,,,,,-1,0,-1,,,2192,9237,1011045,1995/03/20,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011045,0.030927053288576,SU 09801 41181,409800.75900078,141180.75900078,62.5745629303818,309.024664004678,-1.8611960911158287,51.169788880748634
9235,1011046,"Bowl barrow 400m south east of Longbarrow Cross Roads, east of A360",3/20/1995 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011046,0.0695836996379352,SU 10103 41029,410103,141029,"Bowl barrow 400m south east of Longbarrow Cross Roads, east of A360",,,,,,-1,0,-1,,,2185,9238,1011046,1995/03/20,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011046,0.069583699637935,SU 10103 41029,410103.27000236,141029.1079998,93.8603910347204,695.283959032222,-1.8568808106859187,51.168416910025684
9240,1011051,Moated site in Reynold's Orchard,11/11/1993 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011051,0.186290683770318,SJ 76816 33391,376816,333391,Moated site in Reynold's Orchard,,,,,,-1,0,-1,,,2193,9243,1011051,1993/11/11,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011051,0.186290683770318,SJ 76816 33391,376816.04700088,333391.48193967,183.064248452522,1861.4461174913,-2.346079960481309,52.89745759137232
9244,1011055,Hay House moated site,11/8/1993 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011055,0.44218127256747,SJ 90809 17051,390809,317051,Hay House moated site,,,,,,-1,0,-1,,,2194,9247,1011055,1993/11/08,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011055,0.44218127256747,SJ 90809 17051,390809.24150085,317050.52810366,267.887611779122,4418.29625243535,-2.1376064476986647,52.750995028563615
9251,1011062,Alley's Lane moated site,11/9/1993 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011062,1.01966877567683,SJ 84458 17707,384458,317707,Alley's Lane moated site,,,,,,-1,0,-1,,,2161,9254,1011062,1993/11/09,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011062,1.01966877567683,SJ 84458 17707,384457.57450103,317707.08969174,382.722982703924,10188.6182489979,-2.2317290481812533,52.75674544596089
9255,1011066,"Moated site and fishpond, 200m south-west of Hilderstone Hall",1/18/1994 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011066,1.39330310971602,SJ 95590 34685,395590,334685,"Moated site and fishpond, 200m south-west of Hilderstone Hall",,,,,,-1,0,-1,,,2187,9258,1011066,1994/01/18,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011066,1.39330310971602,SJ 95590 34685,395590.3220005,334685.04045346,470.450557851638,13921.9289135591,-2.067019063149895,52.90957557810883
9259,1011070,Heighley Castle,6/10/1952 12:00:00 AM,9/23/1993 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011070,1.17348692597932,SJ 77236 46748,377236,346748,Heighley Castle,,,,,,-1,0,-1,,,2157,9262,1011070,1952/06/10,1993/09/23,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011070,1.17348692597932,SJ 77236 46748,377236.36100006,346747.69773781,407.064484802447,11725.6623160037,-2.340780029819462,53.01754263892836
9270,1011081,"Fishponds, 450m north-east of Sewingshields",3/7/1994 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011081,0.648409861979748,NY 81121 70614,381121,570614,"Fishponds, 450m north-east of Sewingshields",,,,,,-1,0,-1,,,2183,9273,1011081,1994/03/07,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011081,0.648409861979748,NY 81121 70614,381121.32349968,570613.51257775,318.510160165705,6478.98567603631,-2.2968735172650367,55.02969084026031
9272,1011083,"Round cairn, 140m SSW of Macartney's Cave",6/19/1967 12:00:00 AM,3/9/1994 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011083,0.0313712578234638,NU 06038 09259,406038,609259,"Round cairn, 140m SSW of Macartney's Cave",,,,,,-1,0,-1,,,2179,9275,1011083,1967/06/19,1994/03/09,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011083,0.031371257823464,NU 06038 09259,406038.07450103,609258.62000107,62.7991110389498,313.462734500789,-1.9062664131867393,55.37727602548752
9278,1011089,Bowl barrow east of Arbor Low,4/15/1994 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011089,0.0254189851926156,SK 16113 63520,416113,363520,Bowl barrow east of Arbor Low,,,,,,-1,0,-1,,,2182,9281,1011089,1994/04/15,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011089,0.025418985192616,SK 16113 63520,416112.69199943,363519.9810009,56.5272760365687,253.988820500916,-1.760425703423086,53.16855508798208
9279,1011090,"Univallate hillfort and medieval tower, 750m East of Callaly Castle",3/22/1949 12:00:00 AM,3/15/1994 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011090,5.04674357109504,NU 06028 09720,406028,609720,"Univallate hillfort and medieval tower, 750m East of Callaly Castle",,,,,,-1,0,-1,,,2175,9282,1011090,1949/03/22,1994/03/15,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011090,5.04674357109504,NU 06028 09720,406027.59350013,609719.71644465,832.334071959208,50427.2431155394,-1.9064144680776038,55.38141849822927
9280,1011091,"Medieval boundary stone, 420m SSE of Callaly Crag",2/4/1994 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011091,0.0063651607838377,NU 06320 08830,406320,608830,"Medieval boundary stone, 420m SSE of Callaly Crag",,,,,,-1,0,-1,,,2184,9283,1011091,1994/02/04,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011091,0.006365160783838,NU 06320 08830,406319.59000206,608830.12999916,28.3124615761364,63.6009220023116,-1.9018257996722263,55.37341772701391
9282,1011093,"Medieval boundary stone, 1.1km south-east of Callaly Crag",2/4/1994 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011093,0.0063548378439468,NU 07083 08660,407083,608660,"Medieval boundary stone, 1.1km south-east of Callaly Crag",,,,,,-1,0,-1,,,2181,9285,1011093,1994/02/04,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011093,0.006354837843947,NU 07083 08660,407082.94799995,608660.1950016,28.2909457215839,63.4977900009323,-1.889790601255681,55.37187994384356
9283,1011094,"Multivallate hillfort, 550m north of Callaly Castle",3/22/1949 12:00:00 AM,5/25/1994 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011094,0.754786855612335,NU 05233 10443,405233,610443,"Multivallate hillfort, 550m north of Callaly Castle",,,,,,-1,0,-1,,,1559,9286,1011094,1949/03/22,1994/05/25,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011094,0.754786855612335,NU 05233 10443,405232.88500213,610442.82448753,329.176092935087,7541.85559451934,-1.9189481320619424,55.38792400057258
9284,1011095,"Tinkler's Dene univallate hillfort, 400m north-east of Dancing Hall Farm",5/20/1963 12:00:00 AM,9/9/1993 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011095,0.846416906838609,NU 04928 08791,404928,608791,"Tinkler's Dene univallate hillfort, 400m north-east of Dancing Hall Farm",,,,,,-1,0,-1,,,1560,9287,1011095,1963/05/20,1993/09/09,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011095,0.846416906838609,NU 04928 08791,404928.21899986,608790.80357095,331.766619204543,8457.42565599332,-1.9237909611682646,55.3730829049169
9285,1011096,"Romano-British farmstead, 1km north-west of Grottington Farm",4/4/1951 12:00:00 AM,9/9/1993 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011096,0.760913078514567,NY 96852 70548,396852,570548,"Romano-British farmstead, 1km north-west of Grottington Farm",,,,,,-1,0,-1,,,1561,9288,1011096,1951/04/04,1993/09/09,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011096,0.760913078514567,NY 96852 70548,396851.81700134,570547.85021232,321.94206546516,7603.06542198171,-2.0507805181385415,55.02944972138079
9286,1011097,"Romano-British farmstead, 750m north-west of Grottington Farm",4/4/1951 12:00:00 AM,2/4/1994 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011097,0.409595569475669,NY 97086 70521,397086,570521,"Romano-British farmstead, 750m north-west of Grottington Farm",,,,,,-1,0,-1,,,1562,9289,1011097,1951/04/04,1994/02/04,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011097,0.409595569475669,NY 97086 70521,397086.26300239,570521.37537418,237.075284074443,4092.69080352175,-2.047119611611949,55.029208576443246
9287,1011098,Round cairn 900m north-west of Grottington Farm,2/21/1994 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011098,0.031383511428844,NY 96965 70541,396965,570541,Round cairn 900m north-west of Grottington Farm,,,,,,-1,0,-1,,,2180,9290,1011098,1994/02/21,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011098,0.031383511428844,NY 96965 70541,396965.4090023,570541.30800056,62.8031097949922,313.584952995691,-2.0490127055636247,55.02938754706022
9289,1011100,"Multivallate hillfort, 420m SSW of Catcherside",1/28/1970 12:00:00 AM,1/14/1994 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011100,0.678630458364618,NY 98952 87257,398952,587257,"Multivallate hillfort, 420m SSW of Catcherside",,,,,,-1,0,-1,,,2178,9292,1011100,1970/01/28,1994/01/14,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011100,0.678630458364618,NY 98952 87257,398952.10850143,587256.64210335,295.463427905002,6780.89404799503,-2.0179971077335455,55.17960611250449
9295,1011106,Romano-British farmstead 470m north of Coldwell,11/25/1969 12:00:00 AM,12/2/1993 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011106,0.538754352077899,NZ 00066 87338,400066,587338,Romano-British farmstead 470m north of Coldwell,,,,,,-1,0,-1,,,2189,9298,1011106,1969/11/25,1993/12/02,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011106,0.538754352077899,NZ 00066 87338,400065.97100067,587337.60130969,276.491151199795,5383.24821452403,-2.0005046017358405,55.18033533365078
9301,1011112,"Romano-British farmstead, 500m north of Herpath House",1/12/1994 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011112,0.59896880914741,NY 98172 85993,398172,585993,"Romano-British farmstead, 500m north of Herpath House",,,,,,-1,0,-1,,,2188,9304,1011112,1994/01/12,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011112,0.59896880914741,NY 98172 85993,398171.61850166,585993.4754372,291.87417061079,5984.91309599105,-2.030236338237694,55.16824549305658
9302,1011113,"Romano-British farmstead and associated annexe, 180m SSE of Herpath House",5/15/1963 12:00:00 AM,12/1/1993 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011113,1.08973213452626,NY 98309 85332,398309,585332,"Romano-British farmstead and associated annexe, 180m SSE of Herpath House",,,,,,-1,0,-1,,,2190,9305,1011113,1963/05/15,1993/12/01,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011113,1.08973213452626,NY 98309 85332,398308.66750145,585331.70272549,393.938092679553,10888.6336874989,-2.0280815026055596,55.16230632700618
9306,1011117,"Stanlaw Abbey Cistercian monastery and monastic grange, Stanlow Point",10/21/1975 12:00:00 AM,9/13/1993 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011117,1.09719642308774,SJ 42776 77373,342776,377373,"Stanlaw Abbey Cistercian monastery and monastic grange, Stanlow Point",,,,,,-1,0,-1,,,2174,9309,1011117,1975/10/21,1993/09/13,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011117,1.09719642308774,SJ 42776 77373,342776.2595005,377373.41817564,443.845226341503,10964.097832045,-2.859896483810722,53.29021591091261
9307,1011118,Motte and associated earthworks east of Old Rectory,12/19/1959 12:00:00 AM,9/28/1993 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011118,0.318001475604201,SJ 41414 62777,341414,362777,Motte and associated earthworks east of Old Rectory,,,,,,-1,0,-1,,,2176,9310,1011118,1959/12/19,1993/09/28,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011118,0.318001475604201,SJ 41414 62777,341414.34399986,362776.73986292,230.02961893295,3177.74714449437,-2.877638559228647,53.158881423253455
9311,1011122,Castle Cob motte,12/10/1973 12:00:00 AM,9/6/1993 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011122,0.0640639108124723,SJ 53385 73419,353385,373419,Castle Cob motte,,,,,,-1,0,-1,,,2177,9314,1011122,1973/12/10,1993/09/06,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011122,0.064063910812472,SJ 53385 73419,353384.83050155,373418.77075861,94.529045668636,640.162549508558,-2.7001807356246195,53.25571855940056
9315,1011126,Bowl barrow 420m ENE of Quarry Farm: part of the Redhill round barrow cemetery,3/16/1994 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011126,0.0803247394376262,ST 50831 63833,350831,163833,Bowl barrow 420m ENE of Quarry Farm: part of the Redhill round barrow cemetery,,,,,,-1,0,-1,,,2231,9318,1011126,1994/03/16,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011126,0.080324739437626,ST 50831 63833,350831.36499977,163832.51550102,100.479494374464,802.654638010201,-2.7077416441811337,51.37141456220872
9316,1011127,Two bowl barrows 400m north-east of Quarry Farm: part of the Redhill round barrow cemetery,3/16/1994 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011127,0.177654909538472,ST 50747 63897,350747,163897,Two bowl barrows 400m north-east of Quarry Farm: part of the Redhill round barrow cemetery,,,,,,-1,0,-1,,,2229,9319,1011127,1994/03/16,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011127,0.177654909538472,ST 50747 63897,350747.35400009,163896.81853344,162.883369239076,1775.23831449625,-2.708957166427624,51.37198268723024
9317,1011128,Bowl barrow 300m NNE of Quarry Farm: part of the Redhill round barrow cemetery,3/16/1994 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011128,0.0313876512747404,ST 50613 63916,350613,163916,Bowl barrow 300m NNE of Quarry Farm: part of the Redhill round barrow cemetery,,,,,,-1,0,-1,,,2220,9320,1011128,1994/03/16,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011128,0.03138765127474,ST 50613 63916,350612.68400001,163915.59499931,62.8124043242297,313.64507400516,-2.7108847011020645,51.372141848878066
9318,1011129,Bowl barrow 230m NNE of Quarry Farm: part of the Redhill round barrow cemetery,3/16/1994 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011129,0.0415049417149894,ST 50568 63860,350568,163860,Bowl barrow 230m NNE of Quarry Farm: part of the Redhill round barrow cemetery,,,,,,-1,0,-1,,,2221,9321,1011129,1994/03/16,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011129,0.041504941714989,ST 50568 63860,350567.90500068,163859.95950126,72.2272167170164,414.743394498859,-2.7115233134445518,51.37163442967012
9322,1011133,Deserted medieval farmstead 420m south of Gout House Farm,1/25/1994 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011133,0.243149797307623,ST 40215 61071,340215,161071,Deserted medieval farmstead 420m south of Gout House Farm,,,,,,-1,0,-1,,,2226,9325,1011133,1994/01/25,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011133,0.243149797307623,ST 40215 61071,340215.46850013,161070.66856622,187.531635560336,2429.77275301281,-2.859767464013793,51.34556167419321
9327,1011138,Gamelands embanked stone circle,10/26/1938 12:00:00 AM,3/7/1994 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011138,0.200899678961634,NY 64003 08164,364003,508164,Gamelands embanked stone circle,,,,,,-1,0,-1,,,2228,9330,1011138,1938/10/26,1994/03/07,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1011138,0.200899678961634,NY 64003 08164,364002.65850258,508164.46991965,164.183686635215,2007.4589929985,-2.5568953517882504,54.46756074556003
